localidade,tipo,loc_x,loc_y,mercado_mais_proximo,farmacia_mais_proxima,escola_mais_proxima,num_penit_4km,num_penit_500m,idade_imovel,area,preco
Localidade 1,Tipo 2,0.1615568579799409,0.5013945955346305,1959.8832242895612,2691.248935051642,4187.6375838919885,1,0,27,144.0,312300
Localidade 4,Tipo 2,0.1582832168231704,0.2357918182335252,1372.585431642732,1268.0153801474369,619.5400228657609,0,0,7,114.0,364200
Localidade 1,Tipo 2,0.1370683527934342,0.0739505356139592,3685.09465489069,6307.060389491697,650.710532208839,1,0,5,,495200
Localidade 3,Tipo 2,0.6714215953423602,0.0060672614129811,2273.98531689113,,2510.3723510929453,0,0,17,147.0,848300
Localidade 2,Tipo 1,0.8259043503789846,0.6514947612512485,1656.850498881532,1633.5099469766217,2308.8117891285656,1,0,12,175.0,170100
Localidade 2,Tipo 2,0.8528753628252552,0.3500347865575086,2273.9651334608698,,1621.95053123921,0,0,3,,387100
Localidade 3,Tipo 1,0.5563340695896747,0.3831202735260883,1045.916352692686,3081.3074784557366,1503.5825694949424,0,0,35,167.0,744300
Localidade 1,Tipo 2,0.155281493720451,0.6278776193437682,2902.8132640840345,1655.0541725568294,2924.254689446614,1,0,13,92.0,414400
Localidade 3,Tipo 1,0.4587931307537308,0.1827636775010273,1374.2437187728892,3748.0712887064974,819.1652561354734,0,0,24,115.0,963100
Localidade 3,Tipo 1,0.1976790607069763,0.7221763865212587,2779.399941592282,625.5279458136953,3791.1336391003088,0,0,50,86.0,511600
Localidade 1,Tipo 2,0.8073167913300662,0.4908199465576404,2762.470365294901,1809.1496787916676,1107.218064309188,0,0,1,124.0,577800
Localidade 1,Tipo 1,0.6062660611237879,0.3057852536812658,2951.182728220589,4036.67432555152,583.3096607903786,0,0,7,142.0,892700
Localidade 3,Tipo 1,0.3617200319851962,0.3964886024037597,1256.4851103917626,1423.2217702268604,589.6800091888196,0,0,46,97.0,585500
Localidade 4,Tipo 2,0.7809790540922366,0.198699900480558,2153.9295215093684,4733.022555881997,1723.1698906965596,0,0,17,205.0,284000
Localidade 1,Tipo 2,0.5824283352847638,0.7358357999218542,3697.681541557668,1438.2103048223714,1987.7775550290091,0,0,22,235.0,387700
Localidade 3,Tipo 2,0.0734774020903307,0.1780440244224332,4640.142901927897,3882.0428920525455,440.3179476383178,0,0,40,132.0,538700
Localidade 3,Tipo 1,0.267523893789428,0.8635367867551049,,1014.83405561959,3129.421098710632,0,0,23,79.0,965300
Localidade 4,Tipo 2,0.8799070618380697,0.5605895517864251,5375.651780109054,3206.6906919028124,1860.6052988072493,0,0,1,188.0,377900
Localidade 1,Tipo 2,0.8482095370512206,0.8492063513095955,1610.6037724108626,1752.0413083758333,3884.592628008719,0,0,6,69.0,523300
Localidade 3,Tipo 1,0.3787498378656426,0.2304102160873301,2129.3869695659487,2977.3531620886333,1325.2159311712126,0,0,10,123.0,1226800
Localidade 2,Tipo 1,0.8079636323509096,0.5327737679474853,2003.8405899618112,926.9332446939892,1227.2857670475034,0,0,6,103.0,217200
Localidade 3,Tipo 1,0.6770207939970904,0.1693008752445871,989.7484463671022,3016.615322288481,2462.1941543535,0,0,29,133.0,849200
Localidade 4,Tipo 2,0.4305771086350672,0.071224389512527,1585.7933890478737,1155.6461226091023,3420.2108262022184,0,0,8,201.0,342600
Localidade 2,Tipo 1,0.6191807702191516,0.7859856534249193,3992.298262804939,1021.5850155425724,1525.729994616756,2,0,3,95.0,180700
Localidade 2,Tipo 1,0.8729918382193756,0.8370917551361187,2461.762102324295,3339.0850113266056,3939.221773248635,1,0,7,93.0,183800
Localidade 2,Tipo 1,0.5507329591278852,0.8789990201415853,4817.533352927427,1227.2229593503205,2064.998650088868,1,0,8,92.0,184300
Localidade 4,Tipo 2,0.7212740632140882,0.7380570820337342,6410.65905387893,1949.8134390895275,2559.841404900824,1,0,19,156.0,244900
Localidade 1,Tipo 2,0.8073636466232967,0.7607291064996572,1487.8931477160236,1599.5920891018347,2940.068504979188,0,0,25,81.0,365200
Localidade 4,Tipo 1,0.9934376192214056,0.7683254318643667,7737.329478727225,4528.852904987059,4018.982322648649,0,0,13,161.0,611000
Localidade 4,Tipo 1,0.6233060722133872,0.0468580490255207,760.6684979336791,3093.4902938908594,3727.603810505602,0,0,8,90.0,693500
Localidade 1,Tipo 1,0.1408765139092782,0.5799035876178322,2625.9979410455253,1915.7895914501496,3387.12414132937,1,0,4,92.0,807600
Localidade 1,Tipo 2,0.7181752404200245,0.6002333869359955,2656.122555258147,2514.0094796084263,1208.4280366587873,0,0,6,68.0,526900
Localidade 2,Tipo 1,0.6142879487564001,0.0533531631014005,2069.967549707102,3609.282769937549,4065.548143631411,0,0,10,170.0,195400
Localidade 2,Tipo 1,0.0941998568054193,0.5057152902780049,2492.1794926764924,4963.058406547315,4525.771405573062,1,0,6,199.0,184300
Localidade 3,Tipo 2,0.7969543441429848,0.0529900542158784,2641.81634647509,2074.0055357878755,3605.6881434801617,0,0,44,201.0,460200
Localidade 4,Tipo 2,0.7073613316098035,0.4228662574487588,3346.019192853396,2442.548642876068,595.2720888500885,0,0,20,203.0,279500
Localidade 2,Tipo 1,0.5777533858763798,0.0871349694378746,2333.803104705368,3655.914297934517,3861.6160953195495,0,0,5,105.0,211200
Localidade 3,Tipo 1,0.8439310199649769,0.2859993959824169,2613.1155894367457,1885.716104023424,3296.969744509564,0,0,50,107.0,490300
Localidade 2,Tipo 2,0.1775549804779873,0.5837341508773618,3425.402887412613,3855.084824318671,3484.204177288693,1,0,8,133.0,301900
Localidade 1,Tipo 2,0.0292648491405367,0.7441971374782502,4594.9994631176405,79.48361809981897,1943.796022112407,1,0,10,179.0,466800
Localidade 3,Tipo 1,0.6233445477409507,0.9643237264518912,1400.1146889311888,1099.8254430002437,1843.0101753855224,0,0,34,219.0,763700
Localidade 2,Tipo 1,0.736964397226266,0.9018145636179632,3779.71916774035,2588.4921633434747,3177.3384602004385,1,0,0,114.0,207200
Localidade 1,Tipo 2,0.0284468600253687,0.4513449139804485,3014.3214444306086,2849.699318969704,4228.138582045873,1,0,18,85.0,374800
Localidade 4,Tipo 2,0.5884128025312301,0.0700790605109878,420.62302573670206,2715.882878106414,3727.956813017274,0,0,12,166.0,326900
Localidade 4,Tipo 2,0.4181981212252673,0.5847017487384693,3448.5149748990275,1513.6709530582048,1440.8898046813365,0,0,23,177.0,253500
Localidade 3,Tipo 2,0.6574388738211755,0.3667040880476949,,3841.1940050989774,,0,0,33,138.0,615800
Localidade 2,Tipo 1,0.6944842623423163,0.6524711564687131,2958.466775772448,2047.0249120057465,1824.1878045242047,0,0,1,107.0,226500
Localidade 4,Tipo 2,0.3810356744444585,0.1631240597969876,2091.873715463334,898.3730499654097,2470.232884935901,0,0,9,162.0,339100
Localidade 4,Tipo 1,0.2301549069482178,0.5051688054808473,1569.001209193612,1846.5966313394888,2168.6925314192245,0,0,8,97.0,672300
Localidade 3,Tipo 1,0.6313420302375303,0.3064754016817007,962.5171444904296,3790.94568121151,2297.826921452808,0,0,37,155.0,707200
Localidade 2,Tipo 1,0.0991144197551296,0.5422345826162934,2860.2470279644667,4742.457013068759,4354.697866646005,1,0,5,97.0,191400
Localidade 1,Tipo 1,0.3920229257728975,0.5803487594643496,2006.7712847704752,693.1439483752039,2253.8902217050736,1,0,11,87.0,743300
Localidade 1,Tipo 2,0.2732745199925398,0.7730170301270128,3847.722764762869,1731.747788158165,2131.6336481418034,0,0,11,110.0,478200
Localidade 1,Tipo 2,0.4952420200884665,0.6743929380433987,3306.616206282109,1034.8855394214131,1794.896322547058,0,0,7,,523300
Localidade 2,Tipo 2,0.057926359648062,0.9104767466370074,6533.141214399505,4862.685266532132,5124.9735164498825,1,0,2,101.0,335200
Localidade 4,Tipo 2,0.0267747988702894,0.0192710714460681,2700.652426603513,1951.8459151271643,2287.1284323917293,0,0,14,180.0,300800
Localidade 2,Tipo 1,0.5409492363717368,0.6901428437179302,2926.4397897190725,729.2030513214455,308.7387493431423,1,0,8,202.0,196500
Localidade 1,Tipo 2,0.3375653887218006,0.3357638142911429,574.7451556903071,3190.1493688623023,2080.91517034874,1,0,16,108.0,408700
Localidade 2,Tipo 1,0.7094657871068613,0.7800583627477308,3218.3852095041752,1901.5911501233984,2218.769206769312,1,0,8,81.0,180100
Localidade 4,Tipo 1,0.5377905393453656,0.9099726027185486,6648.883099072352,2898.744879850304,4614.902225088601,1,0,20,169.0,479200
Localidade 2,Tipo 2,0.0420722927140135,0.9088157217296368,6522.273909736668,5008.736792339928,5259.048943659623,1,0,9,126.0,296500
Localidade 4,Tipo 2,0.6236023963861365,0.7536987687082528,6107.921379036431,1446.9084719808495,2851.890170090001,1,0,8,63.0,304000
Localidade 2,Tipo 1,0.6866271278625177,0.9660911092959398,4594.766319001556,2647.260347002896,3378.994902449077,1,0,10,140.0,172900
Localidade 1,Tipo 2,0.2077886648157827,0.1125888891569266,3021.9582109825787,5686.39284397754,473.805312126469,1,0,6,56.0,492600
Localidade 4,Tipo 2,0.5563802712676453,0.8761299319706433,6494.183723096,2548.9452391971545,4231.671969898767,1,0,27,83.0,207900
Localidade 3,Tipo 1,0.8527384073689198,0.970594274533762,895.133345510818,3329.459055045305,3358.715732935518,0,0,50,,505000
Localidade 3,Tipo 2,0.4396494373314056,0.8693315059508727,3378.027198997979,969.2727501212636,1548.0515922970114,0,0,33,88.0,624800
Localidade 2,Tipo 1,0.694773700263416,0.1119073606170562,1139.2720769446498,2633.745265874241,3346.3610549365626,0,0,3,95.0,223200
Localidade 4,Tipo 1,0.7106389097847798,0.0730610774875852,1325.9967654439113,3931.3591706831903,3121.094572126866,0,0,20,166.0,540100
Localidade 2,Tipo 2,0.4109369721975007,0.8761675447061616,4917.84106803585,1595.1677250938565,2250.622896443871,1,0,12,95.0,283100
Localidade 4,Tipo 2,0.2669974797875191,0.2250111880193177,1905.7676177075352,1362.78257422918,1179.5797077912632,0,0,18,205.0,283900
Localidade 2,Tipo 2,0.3680056755819241,0.2741952790545031,2002.5549175678043,4994.037070743817,3929.935949347498,0,0,5,135.0,354600
Localidade 2,Tipo 1,0.9480504587017204,0.4699701001115082,1551.0244113686165,621.1733987738461,2276.5460216935344,0,0,7,100.0,215800
Localidade 4,Tipo 2,0.9414706137633266,0.946588674361826,9080.785313075445,4974.420753863053,5183.090428275916,1,0,13,138.0,274500
Localidade 3,Tipo 2,0.4617765878143995,0.6421146067952966,1432.9681650143734,2286.985957098998,1819.7161060855133,0,0,44,99.0,468600
Localidade 3,Tipo 2,0.1684355240307453,0.1262822955014308,4329.6721184346525,3979.7316369816185,829.8703286421289,0,0,38,181.0,556800
Localidade 4,Tipo 2,0.1258357098314125,0.5533200798081293,1819.4939492875053,821.7050962060407,2615.5283217730776,0,0,20,82.0,277700
Localidade 1,Tipo 2,0.5958559892422604,0.7479398479194191,3568.809969500144,1259.9347056581412,2091.7017942038283,0,0,10,168.0,491000
Localidade 1,Tipo 1,0.5426645523303816,0.7052587476974602,3824.2369924413706,1580.227336027539,1803.0428195265245,0,0,24,87.0,622600
Localidade 2,Tipo 2,0.8970654129290881,0.0438584335269723,1222.000316425963,2658.4956403419137,4382.093937742147,0,0,9,172.0,334300
Localidade 1,Tipo 2,0.8343279378455642,0.7875748346360536,1328.2049135560233,1721.0110101930431,3319.7749608485183,0,0,1,184.0,574800
Localidade 2,Tipo 1,0.2133656497811725,0.7681580911994343,4842.508329163768,3070.9765412077195,3140.718861732249,1,0,7,109.0,184400
Localidade 1,Tipo 2,0.0794405556543781,0.8552098706136021,5241.209997999818,1286.7702872441046,728.4909297771509,0,0,9,62.0,518800
Localidade 1,Tipo 2,0.8380910883034612,0.9379285401686503,2405.405506895604,1882.018535453956,4572.512746414232,0,0,21,105.0,394400
Localidade 1,Tipo 1,0.5570078727427878,0.4959536868258892,2554.07011728262,2234.562003234876,714.9322153089037,0,0,5,113.0,916800
Localidade 3,Tipo 1,0.9889727498330072,0.4498489745518453,3913.792794739405,1667.8299354649191,1568.7720966355698,0,0,33,169.0,765300
Localidade 3,Tipo 1,0.0342737721142313,0.307057740836032,4123.744796902579,3148.933856229437,1422.9416860857714,0,0,48,177.0,523200
Localidade 2,Tipo 1,0.2733116520028731,0.038195673234242,2965.05394723327,,6057.484785087946,0,0,5,112.0,211500
Localidade 1,Tipo 2,0.8459164704519189,0.0098163080879858,6467.265838337442,,3377.317494137624,0,0,10,115.0,484500
Localidade 2,Tipo 1,0.6162520363418966,0.8644798443094557,4455.248888296459,1417.459065538699,2147.479311909099,2,0,5,150.0,169700
Localidade 1,Tipo 1,0.0449146005620039,0.0488613191370415,4419.202317950134,6876.044115043377,1575.8157468616444,1,0,14,112.0,677300
Localidade 4,Tipo 1,0.4203752411301443,0.3439619759855892,2755.182035581365,2655.675335956346,1089.982202708534,0,0,4,81.0,731500
Localidade 3,Tipo 1,0.8976435888484865,0.507433157207573,3003.5197907811835,1186.3260219881715,1036.539229423591,0,0,2,149.0,1447300
Localidade 2,Tipo 1,0.7643629612028452,0.6912189333974289,2352.8018636263696,2289.213408358201,2494.343177344855,1,0,3,161.0,197800
Localidade 2,Tipo 2,0.6654285384054897,0.8081218569727455,3740.105617906895,1528.1417173406533,2013.721960495436,1,0,1,126.0,343300
Localidade 1,Tipo 1,0.0253412152229373,0.7612128036926633,4751.388191069968,253.8143312980689,1812.971200309862,0,0,18,119.0,739500
Localidade 3,Tipo 1,0.2175042400532217,0.6283132765690987,2021.176722356588,1320.458960437796,3291.8991260609546,0,0,33,168.0,767800
Localidade 1,Tipo 2,0.892981298799213,0.1666496478224215,5625.676485227864,3634.053741564642,2478.144971811896,0,0,2,181.0,557700
Localidade 3,Tipo 1,0.8521473437796261,0.0508868082814887,3102.14989932508,1627.0738531343093,4155.566165686474,0,0,41,82.0,626900
Localidade 4,Tipo 1,0.1719926479564004,0.2647721460951627,1107.6865445392789,1475.6728690294494,312.5790661660334,0,0,14,110.0,653900
Localidade 4,Tipo 2,0.1889272545051612,0.2104295576585262,1676.0081223129052,1556.6819273350502,870.9479497524441,0,0,15,147.0,305400
Localidade 4,Tipo 2,0.4349967561497001,0.0797841336108562,1522.797645733949,1181.8780762219717,3398.5490439169903,0,0,7,106.0,349200
Localidade 1,Tipo 2,0.300771407644581,0.1921467502059441,2007.787755376342,4670.186387065601,1049.3995503004369,1,0,12,125.0,428200
Localidade 3,Tipo 1,0.27303797632409,0.7832883896118914,2877.451783226343,690.6862510280888,2981.0104489816567,0,0,46,100.0,571000
Localidade 2,Tipo 1,0.0148306026599249,0.9317866396963506,6769.913830759667,5338.869685811304,5605.680987121703,1,0,4,138.0,194400
Localidade 2,Tipo 1,0.9257718983832374,0.6118836792246201,632.2397487004132,1119.1463670406736,2633.1595188676206,1,0,9,114.0,187000
Localidade 3,Tipo 1,0.1028829614826368,0.6928855134477998,3335.510918101613,393.6385975101724,4516.513048602416,0,0,23,102.0,996600
Localidade 1,Tipo 2,0.8305963322387406,0.8763075551267595,1931.7368836496144,1601.8652849891878,4005.858204097418,0,0,1,114.0,570800
Localidade 2,Tipo 1,0.6713738803717737,0.0497563455326222,1567.5239380582022,3265.98566675331,3988.9040073448177,0,0,11,98.0,191000
Localidade 1,Tipo 2,0.5254595485481782,0.160612960833567,3065.577602018965,5061.601418648993,1183.979959476424,0,0,22,173.0,389500
Localidade 2,Tipo 2,0.8543029666046852,0.364654732438663,2420.131743821653,538.8358482531833,1552.6546042424072,0,0,9,114.0,348700
Localidade 3,Tipo 1,0.9572747360469696,0.6198309751120377,3853.599951018313,86.43735021590305,,0,0,8,127.0,1416800
Localidade 1,Tipo 1,0.4115463964987631,0.7343419772080119,3537.8221469665477,863.7887800103948,2807.3368902628868,0,0,4,103.0,927400
Localidade 2,Tipo 1,0.462006876778369,0.3279821379062754,944.3607049275378,4042.798046455914,2850.4549326241618,0,0,4,93.0,220100
Localidade 3,Tipo 1,0.9731662432921122,0.3112290723734945,3927.908985376628,1576.3922324080909,2903.81565346286,0,0,45,84.0,566900
Localidade 4,Tipo 2,0.5617352554465025,0.679464891069153,5164.886365872522,581.7658711267259,2473.934230884968,1,0,14,149.0,283200
Localidade 2,Tipo 1,0.8737786891431678,0.6969475685802885,1383.120561097741,1942.4919730640931,2938.870501999445,1,0,6,122.0,189800
Localidade 2,Tipo 1,0.9618640114849925,0.2681931043632449,2089.511837958933,765.6327449768272,2984.82546294086,0,0,5,73.0,219100
Localidade 4,Tipo 2,0.4676578751157579,0.3705402827105351,2835.4794900075035,2690.872874093806,763.0263067280016,0,0,18,212.0,288400
Localidade 4,Tipo 2,0.6005301882520411,0.0260929952454611,874.0626139394057,2913.956226181669,4023.0978253388985,0,0,8,80.0,345000
Localidade 4,Tipo 2,0.8752904390574187,0.4732419561598141,4642.290856662948,3437.917559071098,1225.196303197578,0,0,20,162.0,267600
Localidade 1,Tipo 2,0.9789559029918504,0.3020938470689661,4248.6348614195895,2159.2473056182603,,0,0,3,76.0,552800
Localidade 3,Tipo 2,0.0536393592172217,0.5116168721742825,3342.228841019023,2212.563141092181,3271.7158561921824,0,0,49,97.0,403600
Localidade 4,Tipo 1,0.9861442993615688,0.0807607338077988,4034.943698344183,6680.423388258214,3358.616561844983,0,0,0,,768100
Localidade 2,Tipo 2,0.4913241323023735,0.4176119626093381,394.2964403799153,3437.117733921486,2320.718578917643,1,0,8,,319500
Localidade 2,Tipo 1,0.0720145697348227,0.9314775831352092,6741.288821619072,4799.825119969865,5102.043098114273,1,0,8,117.0,180800
Localidade 4,Tipo 1,0.7593162656130293,0.7026920139901343,6163.037965301675,2105.925029169694,2256.2334155163617,1,0,16,100.0,520600
Localidade 1,Tipo 2,0.7308437001324442,0.9143217849373322,2904.5771774899267,883.3770157569356,3926.758759818953,0,0,15,138.0,455200
Localidade 2,Tipo 1,0.3902584928192336,0.3277075381861605,1523.55890213415,4515.36189656088,3517.545645106153,0,0,4,163.0,216900
Localidade 4,Tipo 2,0.4285242886779891,0.2757975618859638,2258.12973537106,2085.088890841394,1729.804472670673,0,0,20,145.0,267900
Localidade 2,Tipo 2,0.8103929909005669,0.612176963552974,1782.7646782920283,1380.1110594328225,1888.3483935484533,1,0,0,101.0,350800
Localidade 1,Tipo 2,0.7296532737628038,0.6002651509739549,2555.471620847944,2536.832917304824,1309.0939109462524,0,0,10,119.0,489300
Localidade 2,Tipo 2,0.3491928627279744,0.3024570890868252,2004.6743678672149,4886.001061919722,3990.300707836208,0,0,5,116.0,352000
Localidade 4,Tipo 1,0.571595624563795,0.725342683390727,5525.55304257866,1041.653209794153,2802.724921696542,1,0,22,129.0,470800
Localidade 1,Tipo 2,0.2509102169604235,0.4526605360009599,951.6680117512204,2438.9107011006727,3470.204991189501,1,0,20,104.0,369900
Localidade 2,Tipo 1,0.7207761686861864,0.8472343960642231,3513.58126917617,2185.4263733359485,2688.848359057509,1,0,2,124.0,201200
Localidade 4,Tipo 2,0.1224787282639662,0.0848754419970837,2248.925077134641,1572.070475922082,1685.9048717662472,0,0,1,78.0,381000
Localidade 1,Tipo 2,0.3943320140007306,0.802099396848617,4165.088942715015,1524.9111657040226,3006.8033850577253,0,0,23,109.0,378900
Localidade 4,Tipo 2,0.090270861001502,0.6823117685024048,3148.1543558632907,1585.887357231662,1575.246910386658,0,0,6,149.0,348700
Localidade 3,Tipo 1,0.1434894980863861,0.8947835373937041,4478.631505217709,1258.6093150584677,4408.516884688294,0,0,47,137.0,538800
Localidade 2,Tipo 1,0.4342881775356406,0.8230491023365655,4348.106995340479,1066.3534645115317,1671.7535832560534,1,0,5,88.0,196500
Localidade 3,Tipo 2,0.0963211942276316,0.9935512819345504,5565.575307479957,2352.226035040644,,0,0,40,61.0,512200
Localidade 2,Tipo 1,0.9440285570097908,0.4137948216852357,2106.574469498617,1021.4469250320152,2245.524748962941,0,0,12,129.0,190200
Localidade 2,Tipo 1,0.7247884839757893,0.991341160958567,4557.024635879156,3086.5302467425317,3796.499787418236,1,0,8,90.0,180600
Localidade 3,Tipo 2,0.4677428296233368,0.6523861200914761,1551.7388127099405,2395.6272882412195,1701.8185480974744,0,0,24,163.0,746000
Localidade 3,Tipo 1,0.4521436397878478,0.2123268418273249,1393.8991800747033,,1099.523634810514,0,0,23,102.0,968500
Localidade 2,Tipo 1,0.8985724501851515,0.8185024993436283,2181.9798617724587,3145.305673945098,4105.715189614656,1,0,2,180.0,201900
Localidade 3,Tipo 1,0.6181326938165782,0.079955371992422,1415.09379549134,3676.116646455994,1797.4491700795468,0,0,33,169.0,764600
Localidade 2,Tipo 1,0.1947738071115567,0.0508066821577238,2394.6728600786723,7202.471220222477,6583.467692817173,0,0,16,162.0,171900
Localidade 3,Tipo 2,0.2282055144213279,0.8561045188982108,3725.9451518856326,756.7617997729914,3496.823705621184,0,0,29,131.0,686600
Localidade 4,Tipo 2,0.5478215325029782,0.2467820128138742,1396.179589699359,2730.6620287867263,2187.212026825972,0,0,3,175.0,368600
Localidade 4,Tipo 2,0.5959864796409134,0.1436413654047433,339.8759047667552,2812.4311423360487,3117.7121481921013,0,0,7,90.0,361600
Localidade 4,Tipo 2,0.6493928668926872,0.8369324886953435,6846.384206818189,2314.621310693234,3599.9213343739607,1,0,10,135.0,290100
Localidade 4,Tipo 2,0.8957736807103278,0.3718671632106456,4060.553810187594,4142.873876580868,835.3614284108996,0,0,7,107.0,351900
Localidade 3,Tipo 1,0.9997262428055858,0.4391889807793651,4030.10993910991,1797.204084547379,1703.266423510844,0,0,26,122.0,890000
Localidade 3,Tipo 1,0.3501195355472888,0.1864222000465588,2434.362684424593,3317.3036600034047,,0,0,46,188.0,555400
Localidade 4,Tipo 2,0.0622860185798065,0.1693661683903886,1245.4819359889252,535.0622610560025,751.2715397058935,0,0,7,93.0,375100
Localidade 3,Tipo 1,0.6413746220317608,0.6572568798933727,1835.3225164817943,,1480.5940681630195,0,0,44,104.0,583800
Localidade 2,Tipo 1,0.4931022512241577,0.5936924666933531,1984.431021859664,1686.2015013962944,846.8895703285995,1,0,1,145.0,213400
Localidade 4,Tipo 2,0.5844651475428538,0.7505185740571505,5786.425349172312,1305.8640329602656,2966.4716919619154,1,0,18,125.0,253800
Localidade 3,Tipo 1,0.1024451488146669,0.9916483972551624,5517.456550311309,,5111.641131875023,0,0,38,99.0,671900
Localidade 3,Tipo 1,0.9358558019724716,0.7383727359467871,2855.525186789382,1268.7096852392124,1384.7016963130848,0,0,44,147.0,591000
Localidade 4,Tipo 2,0.4256884480082575,0.764579491263194,4813.90911739841,1998.1949738821825,3199.8421251239147,1,0,7,71.0,305200
Localidade 4,Tipo 2,0.1399896110289353,0.2248955888934203,1285.0881295916786,1072.01589340956,748.9635692333418,0,0,14,188.0,321200
Localidade 4,Tipo 1,0.1522054066665624,0.2027230371023345,1507.619607335565,1194.6385005679986,942.2429162290418,0,0,9,196.0,688400
Localidade 4,Tipo 2,0.3838566227940094,0.7047718871776382,4084.0891343819594,1994.6425508046875,2689.735312461958,1,0,7,127.0,307100
Localidade 2,Tipo 1,0.8229807667082392,0.1360021276356606,176.69788926528145,1812.212655113151,3256.010805755847,0,0,16,113.0,185100
Localidade 2,Tipo 1,0.4156862196586776,0.8396609172433132,4551.9189091260605,1314.7908272221844,1908.1164835707243,1,0,7,183.0,184700
Localidade 2,Tipo 1,0.6224942949576906,0.2839359286690887,1496.72684059005,2450.9609927138604,1895.6433357539177,0,0,7,158.0,207200
Localidade 3,Tipo 1,0.8257467695397238,0.6108784599391455,2627.191063486087,,1187.418736224877,0,0,42,123.0,623600
Localidade 2,Tipo 1,0.6476839121707704,0.9673305086673214,4868.348143400421,2432.25108247922,3208.3478843433504,1,0,13,137.0,166600
Localidade 2,Tipo 1,0.2458546461223292,0.6148325283511197,3538.9993136270564,3105.689358643264,2745.877182931043,1,0,6,192.0,186100
Localidade 3,Tipo 1,0.4944813178811592,0.5064350132351334,1074.9540448904197,2191.370248323876,1704.1486785301076,0,0,35,80.0,741600
Localidade 1,Tipo 2,0.1960239819972844,0.3157725213256594,1486.5940245239535,3885.1604309743466,,1,0,5,155.0,480300
Localidade 1,Tipo 2,0.0374352029940798,0.1797439526837189,3562.8450205202093,5566.117023407942,1999.4198957027152,1,0,7,137.0,461100
Localidade 2,Tipo 1,0.2875752827405572,0.6846037187403121,3725.4777836143226,,2261.6582718013774,1,1,12,102.0,131900
Localidade 3,Tipo 1,0.9006183311105657,0.2707064674029003,3135.4786032281686,1404.5569250164358,3322.803184419695,0,0,24,69.0,930200
Localidade 3,Tipo 2,0.3830296842566409,0.7989170221806521,2795.5048640327545,1796.3784110000463,1884.1979475838143,0,0,14,101.0,903000
Localidade 3,Tipo 1,0.2884004431574392,0.5609265309315924,1076.962806406018,529.3547590148922,2339.833940617538,0,0,10,84.0,1297900
Localidade 3,Tipo 1,0.3025956005363982,0.938156451396084,4273.245072673512,1826.5526411916576,3078.5083500439373,0,0,21,113.0,982900
Localidade 1,Tipo 2,0.3638615392339851,0.3565526555333582,531.4843619939329,2946.81155207762,2239.726221878427,1,0,15,79.0,419100
Localidade 3,Tipo 2,0.8921388353561633,0.4131766650347777,3007.153316646997,2083.70973055093,1940.2579510523944,0,0,41,78.0,499600
Localidade 4,Tipo 2,0.1945611663308363,0.3505063555019421,530.1052039940962,2110.498487985084,586.6925069294198,0,0,1,107.0,414900
Localidade 4,Tipo 2,0.3752294445191935,0.5825516781571021,3106.421276016972,1937.550488859546,1595.0875204009835,0,0,8,111.0,337000
Localidade 3,Tipo 2,0.1420644723004247,0.2061041429112732,3981.588186134519,3314.994434798641,306.54569132777755,0,0,36,,598400
Localidade 2,Tipo 1,0.2652038015011455,0.6682135758680672,3752.4319605233504,2711.9298568722124,2484.8661545925493,1,1,2,100.0,158000
Localidade 4,Tipo 2,0.5968478492449834,0.2310417177471458,1198.5482967682756,3083.147278593543,2553.922094183964,0,0,15,112.0,299500
Localidade 1,Tipo 2,0.1427876448672629,0.6840920547993549,3440.324696729396,1240.6828011186258,2351.083903070025,1,0,0,233.0,524400
Localidade 4,Tipo 2,0.8958235575903583,0.9880096789109136,9300.029028911047,4937.853683639316,5384.048451340924,1,0,14,73.0,272800
Localidade 3,Tipo 2,0.3036144775613698,0.2542250571717716,2782.1525521771023,2569.528024978385,1482.666705912297,0,0,18,93.0,836700
Localidade 3,Tipo 1,0.1942694199822283,0.2426227303492646,3377.164953467882,2790.424978421501,943.104786386272,0,0,15,96.0,1133400
Localidade 1,Tipo 2,0.9857915775801576,0.7447164927634379,385.1767506081694,1630.7617047530684,3446.4574526300185,0,0,20,168.0,423800
Localidade 1,Tipo 2,0.0716563784080855,0.4015939174397888,2524.3864708364194,3372.675247391804,3602.3432973357594,1,0,24,119.0,331600
Localidade 3,Tipo 1,0.2440760467854,0.0142361133319903,4031.265321383849,4963.717084599821,2150.0835475414237,0,0,27,121.0,865700
Localidade 1,Tipo 2,0.4185364204733388,0.8555229689282995,4734.882364310452,2072.816595423298,3081.0135915912306,0,0,13,,457400
Localidade 3,Tipo 1,0.554392058607756,0.515452107809955,574.9744767369307,2790.855438953803,2138.762443513476,0,0,37,172.0,722400
Localidade 3,Tipo 1,0.477720579741402,0.5025286722171769,915.1893577141292,2024.7736794204652,1590.1482518001517,0,0,30,112.0,838900
Localidade 4,Tipo 2,0.5421046832473176,0.215645196991593,1118.361670689148,2524.415301203243,2454.295835743972,0,0,16,102.0,294400
Localidade 1,Tipo 2,0.0292648491405367,0.7441971374782502,4594.9994631176405,79.48361809981897,1943.796022112407,1,0,10,179.0,466800
Localidade 2,Tipo 2,0.283398103315758,0.373947611046085,2400.2511126132536,4530.560468546264,3796.544620955533,1,0,7,203.0,307400
Localidade 4,Tipo 2,0.6493928668926872,0.8369324886953435,6846.384206818189,2314.621310693234,3599.9213343739607,1,0,10,135.0,290100
